Trade_Date,Market,Symbol,Direction,Entry_Price,EMA20_1h,Price_to_EMA20_Pct,Max_Gain_30h_Pct,Max_Drawdown_30h_Pct,Close_minus_1h_Pct,Close_minus_2h_Pct,Close_minus_3h_Pct,Close_minus_4h_Pct,Close_minus_5h_Pct
2026-08-11 11:57:12,SPOT,LTCUSDT,LONG,44.97,45.252535551293185,-0.6243529734879406,1.4231710028908173,-0.08894818768067411,-0.7273528763500072,-0.2418645558487235,0.02199252254233123,-0.24133391838525547,0.6625441696113011
2026-08-11 15:42:30,FUTURES,SUIUSDT,SHORT,0.6778,0.6846281753029219,-0.997355287036017,3.201534375922109,0.014753614635584094,0.10318396226415595,0.3401863629640539,0.0,-1.5149308084486475,-0.30496659889631
2026-08-11 16:21:43,FUTURES,SUIUSDT,LONG,0.6813,0.6842997006992076,-0.4383606621693067,2.671363569646264,0.2054895053573986,0.07362685907818362,0.10318396226415595,0.3401863629640539,0.0,-1.5149308084486475
2026-08-11 20:29:44,FUTURES,ARBUSDT,SHORT,0.0798,0.0791672680954681,0.7992342286825884,1.3408521303258165,-2.3558897243107677,0.7748983739837391,0.15267175572518463,0.5243637293771679,0.838277018313126,-0.7551516702931105
2026-08-11 21:20:33,FUTURES,ARBUSDT,SHORT,0.07994,0.07929724407772376,0.810565272162844,1.163372529397048,-2.5268951713785266,1.1471070213034262,0.7748983739837391,0.15267175572518463,0.5243637293771679,0.838277018313126
2026-08-12 01:32:02,FUTURES,ARBUSDT,LONG,0.07964,0.07952280488232166,0.1473729678571648,0.17579105976896187,-2.1597187343043687,0.12487512487512845,-0.47228436490182113,0.27417746759720585,0.0,1.1471070213034262
2026-08-12 03:14:15,FUTURES,ARBUSDT,SHORT,0.07901,0.07949441509984703,-0.6093699780526689,0.0,-1.3795722060498592,-0.03770265175317613,-0.7607882264903959,0.12487512487512845,-0.47228436490182113,0.27417746759720585
2026-08-11 16:43:28,FUTURES,OPUSDT,SHORT,0.0898,0.0900824754074639,-0.31357420651042117,2.5612472160356305,-0.11135857461024817,0.33745781777277245,0.22547914317926238,0.33936651583709804,-0.7856341189674437,-1.980198019801976
2026-08-11 17:04:16,FUTURES,OPUSDT,LONG,0.0906,0.09017564236773543,0.4705900852184094,1.6556291390728493,-0.9933774834437064,1.1210762331838575,0.33745781777277245,0.22547914317926238,0.33936651583709804,-0.7856341189674437
2026-08-11 22:42:19,FUTURES,INJUSDT,SHORT,4.655,4.546125680354625,2.394881428726413,0.0,-1.8689581095596268,0.19305019305020035,0.3659849300323003,0.6500541711809179,0.19539730785932136,2.9273743016759832
2026-08-12 01:40:50,FUTURES,TIAUSDT,LONG,0.3091,0.3128329140934781,-1.1932612987016618,0.19411193788417647,-1.7470074409576062,-0.41586692258476265,-0.2234280242579106,0.6424670735624805,-0.7017543859649058,0.6097560975609797
2026-08-12 03:30:26,FUTURES,TIAUSDT,SHORT,0.3061,0.3119106925595335,-1.862934711167193,0.9474028095393707,-0.7840574975498066,-0.3555268261150581,-0.61034371988436,-0.41586692258476265,-0.2234280242579106,0.6424670735624805
2026-08-11 20:54:21,FUTURES,GRTUSDT,LONG,0.01377,0.013937320276613369,-1.2005197074657945,1.234567901234568,-0.7988380537400073,0.0,-0.07209805335255653,0.6531204644412177,-0.14492753623187815,0.14513788098693167
2026-08-11 21:18:01,FUTURES,GRTUSDT,SHORT,0.01368,0.013923704658896007,-1.750286040003746,1.9005847953216364,-0.14619883040935078,-0.5772005772005787,0.0,-0.07209805335255653,0.6531204644412177,-0.14492753623187815
